"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1573.96/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x92bd9b180ad74f18bb44224a85b2397afc28103ac6fbaa585d09665178b8a3e7","14227095","1645147156","2022-02-18 01:19:16","0xe14748c7476ad44d92e8c86a17af2922803356aa","0x830bd73e4184cef73443c15111a1df14e495c706","","1","0","1573.96","0.003315468872430804","5.21841538645119","2780.72","","","Create Bid",""
"0xa563d146cf80795df4323d96773bd70aab9755f4b2a089107dcce9d26e3da802","14228110","1645161098","2022-02-18 05:11:38","0xe36a124caa7ee0b75a96a934499ce68dac6d9562","0x830bd73e4184cef73443c15111a1df14e495c706","","1.1","0","1731.356","0.003262332165448672","5.13478033512959","2780.72","","","Create Bid",""
"0x44dab4d3f5e324a57d1a75a37e5d8cbc1ebcc9831771b3b81ba905df56552136","14228129","1645161316","2022-02-18 05:15:16","0xf33f4df9d5693ec35be246557e52ba250cf437dd","0x830bd73e4184cef73443c15111a1df14e495c706","","1.13","0","1778.5748","0.00267875737933838","4.21625696478344","2780.72","","","Create Bid",""
"0xc15be292e067ec6e9ee8d9caa90f390fb7cdea22113f8e68358befe5e8d53919","14232566","1645221112","2022-02-18 21:51:52","0x5ec10eecb1b50d5b02a0edeb6e57670f592b88b3","0x830bd73e4184cef73443c15111a1df14e495c706","","1.16","0","1825.7936","0.00546408975073696","8.60025870406995","2780.72","","","Create Bid",""
"0x14607f3eb9d605293fe85c533e283a87a77736a374469a458e4208b6ca9c405b","14232955","1645226180","2022-02-18 23:16:20","0x5e1cc1e9f6db9c3068aa0515dd254956c5241c10","0x830bd73e4184cef73443c15111a1df14e495c706","","1.19","0","1873.0124","0.006234562625041528","9.81295218931036","2780.72","","","Create Bid",""
"0x4600bbd96a114072bbfa72bc6ac7a4fce7790fa3c7476e02a75126c65d2c87d2","14233002","1645226634","2022-02-18 23:23:54","0x26db9404cf88268739103924c15bfab7345e8812","0x830bd73e4184cef73443c15111a1df14e495c706","","8","0","12591.68","0.003642401731778308","5.73299462974979","2780.72","","","Create Bid",""
"0x3e44046f0a225e5e5b606d2ec58094dff96f510c8bd41cd3b035f7bda474c5c0","14233046","1645227228","2022-02-18 23:33:48","0x67a3ee5e8a5f18bfef93bd726b6712caff7a5f28","0x830bd73e4184cef73443c15111a1df14e495c706","","10","0","15739.6","0.005262130675072152","8.28238319733656","2780.72","","","Create Bid",""
"0xd91ecf06a9cb6610094159a25c883a36be2f2e174e7e8bc1ced608816ca1e47b","14233220","1645229486","2022-02-19 00:11:26","0xd668cbc8ea4455ca1ce55f9310fcf517056ac252","0x830bd73e4184cef73443c15111a1df14e495c706","","21","0","33053.16","0.004403373964359132","6.9307344849427","2764.50","","","Create Bid",""
"0x512224caa33a5dfbefd42b76d28f6d31900516a33b0da69f420fdb492b42a425","14233255","1645230013","2022-02-19 00:20:13","0x67a3ee5e8a5f18bfef93bd726b6712caff7a5f28","0x830bd73e4184cef73443c15111a1df14e495c706","","33.33","0","52460.0868","0.004826860422041336","7.59728522987618","2764.50","","","Create Bid",""
"0xaaa6a3d3cfc6d03c8b2be23be86d42457a444059d44c28052fbc355d45503b1b","14233277","1645230428","2022-02-19 00:27:08","0x7bbeefd5b569dd55d9fba6aeb600dad0513e643a","0x830bd73e4184cef73443c15111a1df14e495c706","","40","0","62958.4","0.006822435927662648","10.7382412527039","2764.50","","","Create Bid",""
"0x10513866e4bd98392d0fd85c89a19b8af990a25fca0ea2199ee9b9ee123ecef1","14233355","1645231577","2022-02-19 00:46:17","0x052564eb0fd8b340803df55def89c25c432f43f4","0x830bd73e4184cef73443c15111a1df14e495c706","","41","0","64532.36","0.00721963444427306","11.363415829908","2764.50","","","Create Bid",""
"0x5a8d14920df02f5a2c18835abfc99e9f5ae653983229aa0af9952eb897357034","14233370","1645231741","2022-02-19 00:49:01","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","45","0","70828.2","0.005452054122821304","8.58131510715582","2764.50","","","Create Bid",""
"0x468b73a42baffcd50792972af888bb83d6ec8979b91bbd20854ec3cc79106474","14233388","1645232014","2022-02-19 00:53:34","0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f","0x830bd73e4184cef73443c15111a1df14e495c706","","55","0","86567.8","0.0056367455842916","8.87201207985161","2764.50","","","Create Bid",""
"0x7bbe7df59f1467acb8fd64a7247a0131c6976fea3c2e301a94aa646aeb53df9b","14233388","1645232014","2022-02-19 00:53:34","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","46","0","72402.16","0.003916919971774","6.16507535877341","2764.50","Error(0)","Reverted","Create Bid",""
"0x42191c87b57046df06d7317e4da1f591118fef7b07fa51fcd9ea3d619d3a8bca","14233389","1645232026","2022-02-19 00:53:46","0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8","0x830bd73e4184cef73443c15111a1df14e495c706","","45.9","0","72244.764","0.004365719830491075","6.87146838439973","2764.50","Error(0)","Reverted","Create Bid",""
"0x0f114fc3409545c912cbdda1a61cc86259bcaa86493bc5daf79a9aa396718f86","14233393","1645232069","2022-02-19 00:54:29","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","56.1","0","88299.156","0.005671091804568597","8.92607165671879","2764.50","","","Create Bid",""
"0x6704cf50cfe5b80e811a98dff64cecd03fdb41b969dec932fe93642726deb9d5","14233402","1645232176","2022-02-19 00:56:16","0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f","0x830bd73e4184cef73443c15111a1df14e495c706","","58","0","91289.68","0.004369770201815648","6.87784350684976","2764.50","","","Create Bid",""
"0x61ef19fb56c3abdd7db5385c82d4a79e10a55db30c46bdf7debbb4096a940c75","14233403","1645232181","2022-02-19 00:56:21","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","60","0","94437.6","0.004701510039377601","7.39998874157877","2764.50","","","Create Bid",""
"0x9465ff474333d1592ad4747f52a47b925a9bdfb787e74298dd6af6d1e27a575c","14233404","1645232200","2022-02-19 00:56:40","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","59.3","0","93335.828","0.003476042964354845","5.47115258417595","2764.50","Error(0)","Reverted","Create Bid",""
"0xc9c8429aaa9571b6822754426d88f3e0544abc4dab4ed7e118db44e4389e9336","14233412","1645232262","2022-02-19 00:57:42","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","62","0","97585.52","0.004120727229736182","6.48585983051556","2764.50","","","Create Bid",""
"0xa535de121befcb434e2fdfa18bc1b9b5736c9a87e149558201bd5c739ead4ab3","14233428","1645232441","2022-02-19 01:00:41","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","65","0","102307.4","0.005534877421438015","8.71167566624658","2764.50","","","Create Bid",""
"0x894b15b474d160bca77f491fbbb616a43ae0bf68e81ae2dc85e5990fc043ecfd","14233429","1645232466","2022-02-19 01:01:06","0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8","0x830bd73e4184cef73443c15111a1df14e495c706","","65","0","102307.4","0.004158426761231865","6.54519738510851","2764.50","Error(0)","Reverted","Create Bid",""
"0xffd623936cade744c51b511b4168f8a8fcf43394bead92235fcfc3ab55715ce6","14233435","1645232492","2022-02-19 01:01:32","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","66.3","0","104353.548","0.003924123595775604","6.17641357480697","2764.50","","","Create Bid",""
"0xa05c276839878e38f56e1c77ef2a8f5434958d4aed8606eeb8248ac835bf30b0","14233445","1645232592","2022-02-19 01:03:12","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","68","0","107029.28","0.003958043338254551","6.22980189267913","2764.50","","","Create Bid",""
"0xda474fcb03de873ea2b4fec5eaeecce19b22692396bfd072926156a1b9fb5221","14233447","1645232636","2022-02-19 01:03:56","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","69.69","0","109689.2724","0.004412980314105287","6.94585449518916","2764.50","","","Create Bid",""
"0xac0b4a7b80eff9b9b03e2c6a57a96fe3d4bc5ccbe0a20b61f5a0215b79149b34","14233452","1645232672","2022-02-19 01:04:32","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","71.09","0","111892.8164","0.003864899943708531","6.08319791539948","2764.50","","","Create Bid",""
"0x404151175dc54850369e261707c20c199ad72793c618333eae0dc346b12f6d33","14233461","1645232780","2022-02-19 01:06:20","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","72.6","0","114269.496","0.004950247833251501","7.79149207962453","2764.50","","","Create Bid",""
"0xffeb711040e2131a7ac7836031eda0989b5e79e58682787e928004ece9490cf1","14233465","1645232823","2022-02-19 01:07:03","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","74.06","0","116567.4776","0.004538070866035602","7.1427420203054","2764.50","","","Create Bid",""
"0x247f90cb36fafbe09440cdaee28282926805af8b092a796b3aa93ce641a546d0","14233472","1645232907","2022-02-19 01:08:27","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","75.55","0","118912.678","0.004715628657431951","7.42221088165159","2764.50","","","Create Bid",""
"0x5ec36e1d2e222a3738adc51370a017d3734d48338516f66a1238169dabdecadb","14233488","1645233169","2022-02-19 01:12:49","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","77.07","0","121305.0972","0.005211914987114719","8.20334571311908","2764.50","","","Create Bid",""
"0xcd856adf66113b1d8908dda516fbeee76e8ed6c49bfbae0b9a645816c6b963d4","14233492","1645233230","2022-02-19 01:13:50","0x56178626332fc530561535eeaa914b863aa455f2","0x830bd73e4184cef73443c15111a1df14e495c706","","78.62","0","123744.7352","0.005733127841775554","9.02371389784105","2764.50","","","Create Bid",""
"0xf5aaf4f9bc9d854aed4f54d3789d0cf4059e2e216f5e4922634dcc879da1c479","14233557","1645234112","2022-02-19 01:28:32","0x99999990d598b918799f38163204bbc30611b6b6","0x830bd73e4184cef73443c15111a1df14e495c706","","1","0","1573.96","0.00638607505736223","10.0514266972859","2764.50","","","Create Bid",""
"0xb4cfe8f91de6848b817ed4cee6181b9be641376b09978edd495bfb9d12043a5e","14233767","1645236602","2022-02-19 02:10:02","0x17cd072cbd45031efc21da538c783e0ed3b25dcc","0x830bd73e4184cef73443c15111a1df14e495c706","","1.1","0","1731.356","0.006043223174509164","9.51179154775044","2764.50","","","Create Bid",""
"0xa6e4b96b3b0afa1ac804f504b7b653486632e2adba11f04075da0dccd388049d","14233777","1645236687","2022-02-19 02:11:27","0x6a4bf9949dc169e79762cc116e309d08a6ea4a5e","0x830bd73e4184cef73443c15111a1df14e495c706","","1.69","0","2659.9924","0.003815151105964336","6.00489523474363","2764.50","","","Create Bid",""
"0xa4c41082f2909e4778e52cb83e84907f975c7fca364150c31b1d7a5f4abdd913","14233794","1645236884","2022-02-19 02:14:44","0x22aa258fe65280180666a2585738a2d13419ee1a","0x830bd73e4184cef73443c15111a1df14e495c706","","1.73","0","2722.9508","0.003602498167462004","5.6701880156585","2764.50","","","Create Bid",""
"0xf406ad5bd84bfdd0f085e0219c3673642ae525f5a9f5956e39c60882dfd5cb86","14236134","1645268417","2022-02-19 11:00:17","0x34978faf3a9f469da7248d1365ddf69ac099588c","0x830bd73e4184cef73443c15111a1df14e495c706","","2","0","3147.92","0.033086","52.07604056","2764.50","","","Create Bid",""
"0xc78b91559472ec175b1494129dd231674232de6b0d8b738dcdda07761d57b66e","14238586","1645302342","2022-02-19 20:25:42","0x0bb71223a36253f9cb704a065099d2ffe187f85d","0x830bd73e4184cef73443c15111a1df14e495c706","","91","0","143230.36","0.004615649622144712","7.26484787927089","2764.50","","","Create Bid",""
"0x9e648d4bf0a8139b3ad38f892bf2c8c8298a3f94e29d52679a1f89067d2290a3","14239900","1645319709","2022-02-20 01:15:09","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","93","0","146378.28","0.013920242522654484","21.9099049209573","2622.70","","","Create Bid",""
"0x381c9f03c862add71ed6e5c281fa0d53fad621def9d3dbe8d43f0cfbe21529f1","14240485","1645327218","2022-02-20 03:20:18","0x22aa258fe65280180666a2585738a2d13419ee1a","0x830bd73e4184cef73443c15111a1df14e495c706","","0.01","0","15.7396","0.00607998169421046","9.5696479874195","2622.70","","","Create Bid",""
"0x61d7c90e8594e501e19b948e55dd95a06b9d07373b0c1f6abf7b6f6a25c3407d","14240694","1645329857","2022-02-20 04:04:17","0x6244ccf4b0d9896dedc15f647f08e27f717fef3e","0x830bd73e4184cef73443c15111a1df14e495c706","","0.5","0","786.98","0.004310641565437272","6.78477739833565","2622.70","","","Create Bid",""
"0x684a02286d8827599943b4cfd80846745e8ea516adb4fe88a76b27d3970734a0","14243237","1645364522","2022-02-20 13:42:02","0x2f6fef486d5fd6eac327dccd7d4d39799c686070","0x830bd73e4184cef73443c15111a1df14e495c706","","2.69","0","4233.9524","0.002659996038739148","4.18672736513387","2622.70","","","Create Bid",""
"0x163aa9576fa206b19669a34a7db357b2c5d108243189fbd1800f58375eae692e","14246111","1645401878","2022-02-21 00:04:38","0x67a3ee5e8a5f18bfef93bd726b6712caff7a5f28","0x830bd73e4184cef73443c15111a1df14e495c706","","4.2","0","6610.632","0.00320735391387416","5.04824676628137","2570.15","","","Create Bid",""
"0x8b9d169668d7679a87c72ba07f0391c3e136089bbd6620eb623f99a6c56c0576","14246346","1645405192","2022-02-21 00:59:52","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","40","0","62958.4","0.005222428133218864","8.21989298456116","2570.15","","","Create Bid",""
"0x15b8b6249dac1b1ef2ddf640bb1424ec5d835dfdbb45da0434951d8f80a1e048","14246432","1645406269","2022-02-21 01:17:49","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0x830bd73e4184cef73443c15111a1df14e495c706","","45","0","70828.2","0.0066172","10.415208112","2570.15","","","Create Bid",""
"0xe1e2f5158bc3a1a47be2170be8124fbe50b8f3c984b4cd3a0968dbcea19ca67b","14246447","1645406614","2022-02-21 01:23:34","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","50","0","78698","0.00727714443186936","11.4539342499851","2570.15","","","Create Bid",""
"0xb788dc13e82dd96cb754ed8bfc0457374aea04600c623088596ad0f05d2d3336","14246447","1645406614","2022-02-21 01:23:34","0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8","0x830bd73e4184cef73443c15111a1df14e495c706","","49.9","0","78540.604","0.0054035315792163","8.50494256442329","2570.15","Error(0)","Reverted","Create Bid",""
"0x63fcea8f23c6556167e1e38629524a7cd2402291d33c2e110471d50fdef86267","14246452","1645406645","2022-02-21 01:24:05","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0x830bd73e4184cef73443c15111a1df14e495c706","","55","0","86567.8","0.00926408","14.5812913568","2570.15","","","Create Bid",""
"0x87169aef23f92b5748b9bd2a23076a74ae5920b43207aa7f9730738992f3ab1d","14246455","1645406694","2022-02-21 01:24:54","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","60","0","94437.6","0.007150943540722544","11.2552990953557","2570.15","","","Create Bid",""
"0x2c22ca415ae818e943b94d36200508773f34a4c0c6fb01ee476675b924cff0c0","14246456","1645406697","2022-02-21 01:24:57","0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8","0x830bd73e4184cef73443c15111a1df14e495c706","","59","0","92863.64","0.004980339125922975","7.83885457063773","2570.15","Error(0)","Reverted","Create Bid",""
"0x512c90fb1612cd0e9fec481770ae85c8699b01477b1cdab86fc13b0768af5acb","14246459","1645406730","2022-02-21 01:25:30","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0x830bd73e4184cef73443c15111a1df14e495c706","","69.42","0","109264.3032","0.00794064","12.4982497344","2570.15","","","Create Bid",""
"0x957d69006bf764b7c4a6a81f3fb1a304e51199475360979be5a8cbff10217f1a","14246464","1645406801","2022-02-21 01:26:41","0xa1c8f8f481076a5c203f134b0a06ee9817f10281","0x830bd73e4184cef73443c15111a1df14e495c706","","70.81","0","111452.1076","0.006668568520338092","10.4960601082713","2570.15","","","Create Bid",""
"0x0643f11d5520d2e31d4c1dc5b8fda08bf577ce6af825aee7d03ab648e2cf9796","14246469","1645406860","2022-02-21 01:27:40","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0x830bd73e4184cef73443c15111a1df14e495c706","","72.69","0","114411.1524","0.00760978","11.9774893288","2570.15","","","Create Bid",""
"0xb85f4688fb183ea1642b7145a990800bdf5d064a77a02387e10fc347e9344db2","14246470","1645406891","2022-02-21 01:28:11","0x3921bc5c561010c785870c68a8f153ab7dd9a124","0x830bd73e4184cef73443c15111a1df14e495c706","","72.23","0","113687.1308","0.00486848183444565","7.66279566814408","2570.15","Error(0)","Reverted","Create Bid",""
"0xb50b7cc1e41db2f5e3a0bb4cdf1a53dbc79c2664aac71de57cd0c47581b1f229","14246477","1645406994","2022-02-21 01:29:54","0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8","0x830bd73e4184cef73443c15111a1df14e495c706","","75","0","118047","0.008875167791119457","13.9691590965104","2570.15","","","Create Bid",""
"0x4d0637ac1012ff34033f677b247c1b64f1b382bb5c4d56f0691d5647984ba166","14246487","1645407069","2022-02-21 01:31:09","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0x830bd73e4184cef73443c15111a1df14e495c706","","76.5","0","120407.94","0.008131535","12.7987108286","2570.15","","","Create Bid",""
"0xecec949b053df4ef797b6471eb65f65c4719c4991e9ac25c79f4999ab78a4171","14246492","1645407116","2022-02-21 01:31:56","0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8","0x830bd73e4184cef73443c15111a1df14e495c706","","78.03","0","122816.0988","0.005892164688828496","9.2740315336285","2570.15","","","Create Bid",""
"0x1e211aff1c6089388c7bb6189f786fd247d8619b345f8c8061e208eff343f152","14246494","1645407155","2022-02-21 01:32:35","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0x830bd73e4184cef73443c15111a1df14e495c706","","79.6","0","125287.216","0.008838625","13.911642205","2570.15","","","Create Bid",""
"0xf1d4f635a5a27a77a4e7979ca7efe300ed04f424ab3d2b3e9c1b4658d899cc05","14246499","1645407232","2022-02-21 01:33:52","0x3921bc5c561010c785870c68a8f153ab7dd9a124","0x830bd73e4184cef73443c15111a1df14e495c706","","81.2","0","127805.552","0.008538034387495227","13.438524604542","2570.15","","","Create Bid",""
"0xdfe71d2edabb6fa79439ecd63d61b38e3f2d0f2e0b9d28dbfbb9e2499ff9df86","14246503","1645407289","2022-02-21 01:34:49","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0x830bd73e4184cef73443c15111a1df14e495c706","","82.83","0","130371.1068","0.01060635","16.693970646","2570.15","","","Create Bid",""
"0x35008f27861deef17f970b1aa67e4ccf05c0f1f8f30bade26cb879b077661211","14246560","1645408001","2022-02-21 01:46:41","0xc1b19635abfd6c454c0b074383503c3fe561aee1","0x830bd73e4184cef73443c15111a1df14e495c706","","0","0","0","0.05032206","79.2049095576","2570.15","","","Settle Current And Create New Auction",""
"0x605dd8791de2157ad3c577be8429ce2012ad65e2f5f5dec073156e55b81aa991","14246962","1645413120","2022-02-21 03:12:00","0x17cd072cbd45031efc21da538c783e0ed3b25dcc","0x830bd73e4184cef73443c15111a1df14e495c706","","0.69","0","1086.0324","0.00468177068531004","7.36891978785059","2570.15","","","Create Bid",""
"0xb2c7efac408155efc08d30406f3baab73fef05edae182b4e9e7ab0b5751237f7","14250617","1645462584","2022-02-21 16:56:24","0x2a0b4bdb2492ec4d8ea0015a6784acc98216c5d2","0x830bd73e4184cef73443c15111a1df14e495c706","","1","0","1573.96","0.006054857627594416","9.53010371152851","2570.15","","","Create Bid",""
"0xffb9f23a48a33865d99e1e6a5a6fca88c7c91dd23891af878f2734b4a35735b6","14250703","1645463725","2022-02-21 17:15:25","0xd8856cce3f878d3ea03964f80b18987ff1919272","0x830bd73e4184cef73443c15111a1df14e495c706","","1.42","0","2235.0232","0.010085176791830468","15.8736648632695","2570.15","","","Create Bid",""
"0x104358452b0b8faad8b66537c962ad6983d32f3033f1e975397f8323d9cd9010","14252041","1645481499","2022-02-21 22:11:39","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","69.42","0","109264.3032","0.008209031520716168","12.9206872523464","2570.15","","","Create Bid",""
"0x494f47511fc292b7b22d141c6d82a5bd4555e7a039a5fd35aec9c885f525d83d","14252995","1645494307","2022-02-22 01:45:07","0x063e067d16794d11e95a16f991adb9d339d46c6c","0x830bd73e4184cef73443c15111a1df14e495c706","","70.9","0","111593.764","0.004511001987472169","7.10013668820169","2638.81","","","Create Bid",""
"0x6479244b8b2e7b15f5f73de76bb7dc55df048d2b173ade7ad8e5f928700ad9f4","14252998","1645494351","2022-02-22 01:45:51","0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f","0x830bd73e4184cef73443c15111a1df14e495c706","","72.4","0","113954.704","0.004792296722327887","7.5428833490752","2638.81","","","Create Bid",""
"0x6ebac631845f0a38b2892e6b6ada0259715e3ab0a6465de172bd357f51d6f66f","14253133","1645496104","2022-02-22 02:15:04","0x0f2e136ff215a05a65dd5e8765c7dd49dbb19517","0x830bd73e4184cef73443c15111a1df14e495c706","","0.2","0","314.792","0.00723690146446167","11.3905934290041","2638.81","","","Create Bid",""
"0x15de8ecbbb91c3607c940143545e6da966eb72aa271777c96cd5e4fcb7d94ae2","14253758","1645504421","2022-02-22 04:33:41","0x3458fd8f327f270b32092cd406ed8ba97405d9f5","0x830bd73e4184cef73443c15111a1df14e495c706","","2.22","0","3494.1912","0.004138643567363184","6.51405942928696","2638.81","","","Create Bid",""
"0x0fa14376358a82abecf780f8e3067c6ffbdf1634d271c9da4ac0688157fe56c2","14253784","1645504705","2022-02-22 04:38:25","0x2f6fef486d5fd6eac327dccd7d4d39799c686070","0x830bd73e4184cef73443c15111a1df14e495c706","","4.2","0","6610.632","0.004239649209983416","6.6730382705455","2638.81","","","Create Bid",""
"0xc2a05d4c420125704d1abbacab47a902eb47a1e98de0cacebb5db52af3e8e568","14256427","1645540484","2022-02-22 14:34:44","0xe2ce82cc0176f84d9d94fc37e157e4ec44880e07","0x830bd73e4184cef73443c15111a1df14e495c706","","8.88","0","13976.7648","0.004889774733851728","7.69630984009327","2638.81","","","Create Bid",""
"0x1a18e7e9be49e4169abc332d3cf240aa91776675688dfa23fd78976705627dd0","14257608","1645556220","2022-02-22 18:57:00","0x8e71c9644898665a91e4db3dee8bdde97b3c71bc","0x830bd73e4184cef73443c15111a1df14e495c706","","71","0","111751.16","0.004690484735849008","7.3826353548369","2638.81","","","Create Bid",""
"0xe9ca91888e7446b611edf10d8d52aa30c93dcd5e1d6cf1919196f1846067e49d","14258857","1645572508","2022-02-22 23:28:28","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","73","0","114899.08","0.005602780399302212","8.81855223728571","2638.81","","","Create Bid",""
"0x40d0599c68ad8f046cb511082e724329e397864432c684604c702d2a81b441af","14259621","1645582606","2022-02-23 02:16:46","0x17cd072cbd45031efc21da538c783e0ed3b25dcc","0x830bd73e4184cef73443c15111a1df14e495c706","","0.69","0","1086.0324","0.0052041547314612","8.19113138113067","2580.97","","","Create Bid",""
"0x98498fd24fc1022416fc9a537795a63569054f940371d85979d58f3a36e53324","14263455","1645634161","2022-02-23 16:36:01","0x1e66a3d0a6a327b1f29e8acf3a3d9e1e4e088683","0x830bd73e4184cef73443c15111a1df14e495c706","","0.71","0","1117.5116","0.005694648434613228","8.96314885014384","2580.97","","","Create Bid",""
"0x53445a4259979fcb8e6e9189855a35fa9d1c8ddbf85780d88c018132eefb4cfd","14263695","1645637749","2022-02-23 17:35:49","0xe2ce82cc0176f84d9d94fc37e157e4ec44880e07","0x830bd73e4184cef73443c15111a1df14e495c706","","8.88","0","13976.7648","0.005260538026929004","8.27987643286517","2580.97","","","Create Bid",""
"0xcb73cfa7346a6747c642d36d752b9dc5231f220fecce579becba7b3c4a34b058","14265599","1645662520","2022-02-24 00:28:40","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","42.69","0","67192.3524","0.003790644773137172","5.96632324712698","2597.94","","","Create Bid",""
"0x799ad6893d33c9c41d60cd81586902269a1b43673fef93903ebed24e3c92e3c1","14266007","1645668227","2022-02-24 02:03:47","0x063e067d16794d11e95a16f991adb9d339d46c6c","0x830bd73e4184cef73443c15111a1df14e495c706","","44","0","69254.24","0.004331109727410216","6.81699346655458","2597.94","","","Create Bid",""
"0x6724d092b84f9544bd3f3f90b6db0c5079577c8a9445b815ee227c747a1b6998","14266010","1645668237","2022-02-24 02:03:57","0x4c00f62943546975354d3460d1759189460b44e7","0x830bd73e4184cef73443c15111a1df14e495c706","","45","0","70828.2","0.005210683907858092","8.20140804361232","2597.94","","","Create Bid",""
"0xf16216b516eedfbdcf519e68056d410b82c1908cfffcb43c6acca713a97de6c1","14266014","1645668302","2022-02-24 02:05:02","0x063e067d16794d11e95a16f991adb9d339d46c6c","0x830bd73e4184cef73443c15111a1df14e495c706","","48","0","75550.08","0.00459179545194971","7.22730236955077","2597.94","","","Create Bid",""
"0x194eb55fb3c93c18de93f7b81494e58003be24998abaaadd8790ae207ac8d15f","14266031","1645668496","2022-02-24 02:08:16","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","55","0","86567.8","0.004131854558345007","6.50337380065271","2597.94","","","Create Bid",""
"0x316e19b48d9cb1891e55e694a92f56a56c94f4387e9f9f7c44a20c938621367e","14266047","1645668708","2022-02-24 02:11:48","0x063e067d16794d11e95a16f991adb9d339d46c6c","0x830bd73e4184cef73443c15111a1df14e495c706","","60","0","94437.6","0.003798085992035312","5.9780354280239","2597.94","","","Create Bid",""
"0xaaa5c74354b718fd22b3a4b2e31e057dc2ab94470d986a6d1f269f6239d8e651","14266051","1645668760","2022-02-24 02:12:40","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","62","0","97585.52","0.00340112339358947","5.35323217657408","2597.94","","","Create Bid",""
"0xb9744736de9b53f1378535f44215a989c9f0679934e9dea4ffb71ec03154206c","14266054","1645668803","2022-02-24 02:13:23","0x41e72d30c967a595cc2c7dbc9e1ed98638f3b8c8","0x830bd73e4184cef73443c15111a1df14e495c706","","66","0","103881.36","0.003857277998996525","6.07120127930057","2597.94","","","Create Bid",""
"0x92d5fad599b4be561184bab7b00abd5d990aa18d5a3807818316ec60ee524ac2","14266058","1645668892","2022-02-24 02:14:52","0x4754b7e3dede42d71d6c92978f25f306176ec7e9","0x830bd73e4184cef73443c15111a1df14e495c706","","69.42","0","109264.3032","0.004702337413800972","7.40129099582618","2597.94","","","Create Bid",""
